0_1	+ 1
9_48	- 2*A^(-24) + 3*A^(-20) - 4*A^(-16) + 6*A^(-12) - 4*A^(-8) + 4*A^(-4) - 3 + A^(4)
9_48m	+ A^(-4) - 3 + 4*A^(4) - 4*A^(8) + 6*A^(12) - 4*A^(16) + 3*A^(20) - 2*A^(24)
9_49	- 2*A^(-36) + 3*A^(-32) - 4*A^(-28) + 5*A^(-24) - 4*A^(-20) + 4*A^(-16) - 2*A^(-12) + A^(-8)
9_49m	+ A^(8) - 2*A^(12) + 4*A^(16) - 4*A^(20) + 5*A^(24) - 4*A^(28) + 3*A^(32) - 2*A^(36)
3_1*6_1	+ A^(-4) - 1 + 3*A^(4) - 4*A^(8) + 4*A^(12) - 5*A^(16) + 4*A^(20) - 2*A^(24) + 2*A^(28) - A^(32)
3_1*6_1m	+ A^(-12) - A^(-8) + 2*A^(-4) - 4 + 4*A^(4) - 4*A^(8) + 5*A^(12) - 3*A^(16) + 2*A^(20) - A^(24)
3_1*6_2|11n_30m	+ 1 - A^(4) + 3*A^(8) - 4*A^(12) + 5*A^(16) - 6*A^(20) + 5*A^(24) - 4*A^(28) + 3*A^(32) - A^(36)
3_1*6_2m|11n_62m	+ A^(-16) - 2*A^(-12) + 3*A^(-8) - 5*A^(-4) + 6 - 5*A^(4) + 5*A^(8) - 3*A^(12) + 2*A^(16) - A^(20)
3_1*6_3	- A^(-8) + 2*A^(-4) - 3 + 6*A^(4) - 6*A^(8) + 7*A^(12) - 6*A^(16) + 4*A^(20) - 3*A^(24) + A^(28)
3_1m*6_1	- A^(-24) + 2*A^(-20) - 3*A^(-16) + 5*A^(-12) - 4*A^(-8) + 4*A^(-4) - 4 + 2*A^(4) - A^(8) + A^(12)
3_1m*6_1m	- A^(-32) + 2*A^(-28) - 2*A^(-24) + 4*A^(-20) - 5*A^(-16) + 4*A^(-12) - 4*A^(-8) + 3*A^(-4) - 1 + A^(4)
3_1m*6_2|11n_62	- A^(-20) + 2*A^(-16) - 3*A^(-12) + 5*A^(-8) - 5*A^(-4) + 6 - 5*A^(4) + 3*A^(8) - 2*A^(12) + A^(16)
3_1m*6_2m|11n_30	- A^(-36) + 3*A^(-32) - 4*A^(-28) + 5*A^(-24) - 6*A^(-20) + 5*A^(-16) - 4*A^(-12) + 3*A^(-8) - A^(-4) + 1
3_1m*6_3	+ A^(-28) - 3*A^(-24) + 4*A^(-20) - 6*A^(-16) + 7*A^(-12) - 6*A^(-8) + 6*A^(-4) - 3 + 2*A^(4) - A^(8)
4_1*5_1	+ 1 - A^(4) + 2*A^(8) - 3*A^(12) + 4*A^(16) - 4*A^(20) + 4*A^(24) - 3*A^(28) + 2*A^(32) - A^(36)
4_1*5_1m	- A^(-36) + 2*A^(-32) - 3*A^(-28) + 4*A^(-24) - 4*A^(-20) + 4*A^(-16) - 3*A^(-12) + 2*A^(-8) - A^(-4) + 1
3_1*3_1*3_1	+ A^(12) + 3*A^(20) - 3*A^(24) + 3*A^(28) - 6*A^(32) + 4*A^(36) - 3*A^(40) + 3*A^(44) - A^(48)
3_1*3_1*3_1m	- A^(-8) + A^(-4) - 2 + 5*A^(4) - 3*A^(8) + 5*A^(12) - 5*A^(16) + 2*A^(20) - 2*A^(24) + A^(28)
3_1*3_1m*3_1m	+ A^(-28) - 2*A^(-24) + 2*A^(-20) - 5*A^(-16) + 5*A^(-12) - 3*A^(-8) + 5*A^(-4) - 2 + A^(4) - A^(8)
3_1m*3_1m*3_1m	- A^(-48) + 3*A^(-44) - 3*A^(-40) + 4*A^(-36) - 6*A^(-32) + 3*A^(-28) - 3*A^(-24) + 3*A^(-20) + A^(-12)
10_1	+ A^(-8) - A^(-4) + 2 - 2*A^(4) + 2*A^(8) - 2*A^(12) + 2*A^(16) - 2*A^(20) + A^(24) - A^(28) + A^(32)
10_1m	+ A^(-32) - A^(-28) + A^(-24) - 2*A^(-20) + 2*A^(-16) - 2*A^(-12) + 2*A^(-8) - 2*A^(-4) + 2 - A^(4) + A^(8)
10_2|12n_79m	+ A^(4) - A^(8) + 2*A^(12) - 2*A^(16) + 3*A^(20) - 3*A^(24) + 3*A^(28) - 3*A^(32) + 2*A^(36) - 2*A^(40) + A^(44)
10_2m|12n_79	+ A^(-44) - 2*A^(-40) + 2*A^(-36) - 3*A^(-32) + 3*A^(-28) - 3*A^(-24) + 3*A^(-20) - 2*A^(-16) + 2*A^(-12) - A^(-8) + A^(-4)
10_3	+ A^(-16) - A^(-12) + 2*A^(-8) - 3*A^(-4) + 4 - 4*A^(4) + 3*A^(8) - 3*A^(12) + 2*A^(16) - A^(20) + A^(24)
10_3m	+ A^(-24) - A^(-20) + 2*A^(-16) - 3*A^(-12) + 3*A^(-8) - 4*A^(-4) + 4 - 3*A^(4) + 2*A^(8) - A^(12) + A^(16)
10_4	+ A^(-20) - A^(-16) + 2*A^(-12) - 3*A^(-8) + 3*A^(-4) - 4 + 4*A^(4) - 3*A^(8) + 3*A^(12) - 2*A^(16) + A^(20)
10_4m	+ A^(-20) - 2*A^(-16) + 3*A^(-12) - 3*A^(-8) + 4*A^(-4) - 4 + 3*A^(4) - 3*A^(8) + 2*A^(12) - A^(16) + A^(20)
10_5	- A^(-36) + 2*A^(-32) - 3*A^(-28) + 4*A^(-24) - 5*A^(-20) + 5*A^(-16) - 4*A^(-12) + 4*A^(-8) - 2*A^(-4) + 2 - A^(4)
10_5m	- A^(-4) + 2 - 2*A^(4) + 4*A^(8) - 4*A^(12) + 5*A^(16) - 5*A^(20) + 4*A^(24) - 3*A^(28) + 2*A^(32) - A^(36)
10_6	+ 1 - A^(4) + 3*A^(8) - 4*A^(12) + 5*A^(16) - 6*A^(20) + 6*A^(24) - 5*A^(28) + 3*A^(32) - 2*A^(36) + A^(40)
10_6m	+ A^(-40) - 2*A^(-36) + 3*A^(-32) - 5*A^(-28) + 6*A^(-24) - 6*A^(-20) + 5*A^(-16) - 4*A^(-12) + 3*A^(-8) - A^(-4) + 1
10_7|12n_467m	+ A^(-4) - 2 + 4*A^(4) - 5*A^(8) + 7*A^(12) - 7*A^(16) + 6*A^(20) - 5*A^(24) + 3*A^(28) - 2*A^(32) + A^(36)
10_7m|12n_467	+ A^(-36) - 2*A^(-32) + 3*A^(-28) - 5*A^(-24) + 6*A^(-20) - 7*A^(-16) + 7*A^(-12) - 5*A^(-8) + 4*A^(-4) - 2 + A^(4)
10_8|12n_13	+ A^(-8) - A^(-4) + 2 - 3*A^(4) + 4*A^(8) - 4*A^(12) + 4*A^(16) - 4*A^(20) + 3*A^(24) - 2*A^(28) + A^(32)
10_8m|12n_13m	+ A^(-32) - 2*A^(-28) + 3*A^(-24) - 4*A^(-20) + 4*A^(-16) - 4*A^(-12) + 4*A^(-8) - 3*A^(-4) + 2 - A^(4) + A^(8)
10_9	+ A^(-28) - 2*A^(-24) + 3*A^(-20) - 5*A^(-16) + 6*A^(-12) - 6*A^(-8) + 6*A^(-4) - 4 + 3*A^(4) - 2*A^(8) + A^(12)
10_9m	+ A^(-12) - 2*A^(-8) + 3*A^(-4) - 4 + 6*A^(4) - 6*A^(8) + 6*A^(12) - 5*A^(16) + 3*A^(20) - 2*A^(24) + A^(28)
10_10|4_1*8_20m	- A^(-28) + 2*A^(-24) - 3*A^(-20) + 5*A^(-16) - 6*A^(-12) + 7*A^(-8) - 7*A^(-4) + 6 - 4*A^(4) + 3*A^(8) - A^(12)
10_10m|4_1*8_20	- A^(-12) + 3*A^(-8) - 4*A^(-4) + 6 - 7*A^(4) + 7*A^(8) - 6*A^(12) + 5*A^(16) - 3*A^(20) + 2*A^(24) - A^(28)
10_11	+ A^(-12) - A^(-8) + 3*A^(-4) - 5 + 6*A^(4) - 7*A^(8) + 7*A^(12) - 6*A^(16) + 4*A^(20) - 2*A^(24) + A^(28)
10_11m	+ A^(-28) - 2*A^(-24) + 4*A^(-20) - 6*A^(-16) + 7*A^(-12) - 7*A^(-8) + 6*A^(-4) - 5 + 3*A^(4) - A^(8) + A^(12)
10_12	- A^(-32) + 2*A^(-28) - 4*A^(-24) + 6*A^(-20) - 7*A^(-16) + 8*A^(-12) - 7*A^(-8) + 6*A^(-4) - 3 + 2*A^(4) - A^(8)
10_12m	- A^(-8) + 2*A^(-4) - 3 + 6*A^(4) - 7*A^(8) + 8*A^(12) - 7*A^(16) + 6*A^(20) - 4*A^(24) + 2*A^(28) - A^(32)
10_13	+ A^(-16) - 2*A^(-12) + 5*A^(-8) - 7*A^(-4) + 8 - 9*A^(4) + 8*A^(8) - 6*A^(12) + 4*A^(16) - 2*A^(20) + A^(24)
10_13m	+ A^(-24) - 2*A^(-20) + 4*A^(-16) - 6*A^(-12) + 8*A^(-8) - 9*A^(-4) + 8 - 7*A^(4) + 5*A^(8) - 2*A^(12) + A^(16)
10_14|3_1*7_6	+ 1 - 2*A^(4) + 4*A^(8) - 6*A^(12) + 9*A^(16) - 9*A^(20) + 9*A^(24) - 8*A^(28) + 5*A^(32) - 3*A^(36) + A^(40)
10_14m|3_1m*7_6m	+ A^(-40) - 3*A^(-36) + 5*A^(-32) - 8*A^(-28) + 9*A^(-24) - 9*A^(-20) + 9*A^(-16) - 6*A^(-12) + 4*A^(-8) - 2*A^(-4) + 1
10_15	- A^(-24) + 2*A^(-20) - 4*A^(-16) + 6*A^(-12) - 6*A^(-8) + 7*A^(-4) - 6 + 5*A^(4) - 3*A^(8) + 2*A^(12) - A^(16)
10_15m	- A^(-16) + 2*A^(-12) - 3*A^(-8) + 5*A^(-4) - 6 + 7*A^(4) - 6*A^(8) + 6*A^(12) - 4*A^(16) + 2*A^(20) - A^(24)
10_16	+ A^(-28) - 2*A^(-24) + 4*A^(-20) - 6*A^(-16) + 7*A^(-12) - 8*A^(-8) + 7*A^(-4) - 5 + 4*A^(4) - 2*A^(8) + A^(12)
10_16m	+ A^(-12) - 2*A^(-8) + 4*A^(-4) - 5 + 7*A^(4) - 8*A^(8) + 7*A^(12) - 6*A^(16) + 4*A^(20) - 2*A^(24) + A^(28)
10_17|12n_250	- A^(-20) + 2*A^(-16) - 3*A^(-12) + 5*A^(-8) - 6*A^(-4) + 7 - 6*A^(4) + 5*A^(8) - 3*A^(12) + 2*A^(16) - A^(20)
10_18|4_1*6_2|12n_561m	+ A^(-12) - 2*A^(-8) + 4*A^(-4) - 6 + 8*A^(4) - 9*A^(8) + 9*A^(12) - 7*A^(16) + 5*A^(20) - 3*A^(24) + A^(28)
10_18m|4_1*6_2m|12n_561	+ A^(-28) - 3*A^(-24) + 5*A^(-20) - 7*A^(-16) + 9*A^(-12) - 9*A^(-8) + 8*A^(-4) - 6 + 4*A^(4) - 2*A^(8) + A^(12)
10_19|3_1*9_44m	- A^(-16) + 2*A^(-12) - 3*A^(-8) + 6*A^(-4) - 7 + 8*A^(4) - 8*A^(8) + 7*A^(12) - 5*A^(16) + 3*A^(20) - A^(24)
10_19m|3_1m*9_44	- A^(-24) + 3*A^(-20) - 5*A^(-16) + 7*A^(-12) - 8*A^(-8) + 8*A^(-4) - 7 + 6*A^(4) - 3*A^(8) + 2*A^(12) - A^(16)
10_20	+ A^(-4) - 1 + 3*A^(4) - 4*A^(8) + 5*A^(12) - 6*A^(16) + 5*A^(20) - 4*A^(24) + 3*A^(28) - 2*A^(32) + A^(36)
10_20m	+ A^(-36) - 2*A^(-32) + 3*A^(-28) - 4*A^(-24) + 5*A^(-20) - 6*A^(-16) + 5*A^(-12) - 4*A^(-8) + 3*A^(-4) - 1 + A^(4)
10_21	+ 1 - 2*A^(4) + 4*A^(8) - 5*A^(12) + 7*A^(16) - 7*A^(20) + 7*A^(24) - 6*A^(28) + 3*A^(32) - 2*A^(36) + A^(40)
10_21m	+ A^(-40) - 2*A^(-36) + 3*A^(-32) - 6*A^(-28) + 7*A^(-24) - 7*A^(-20) + 7*A^(-16) - 5*A^(-12) + 4*A^(-8) - 2*A^(-4) + 1
10_22|10_35|12n_48m|12n_817	+ A^(-24) - 2*A^(-20) + 4*A^(-16) - 6*A^(-12) + 7*A^(-8) - 8*A^(-4) + 8 - 6*A^(4) + 4*A^(8) - 2*A^(12) + A^(16)
10_22m|10_35m|12n_48|12n_817m	+ A^(-16) - 2*A^(-12) + 4*A^(-8) - 6*A^(-4) + 8 - 8*A^(4) + 7*A^(8) - 6*A^(12) + 4*A^(16) - 2*A^(20) + A^(24)
10_23|12n_607m	- A^(-32) + 2*A^(-28) - 4*A^(-24) + 7*A^(-20) - 9*A^(-16) + 10*A^(-12) - 9*A^(-8) + 8*A^(-4) - 5 + 3*A^(4) - A^(8)
10_23m|12n_607	- A^(-8) + 3*A^(-4) - 5 + 8*A^(4) - 9*A^(8) + 10*A^(12) - 9*A^(16) + 7*A^(20) - 4*A^(24) + 2*A^(28) - A^(32)
10_24|12n_822m	+ A^(-4) - 2 + 5*A^(4) - 7*A^(8) + 9*A^(12) - 9*A^(16) + 8*A^(20) - 7*A^(24) + 4*A^(28) - 2*A^(32) + A^(36)
10_24m|12n_822	+ A^(-36) - 2*A^(-32) + 4*A^(-28) - 7*A^(-24) + 8*A^(-20) - 9*A^(-16) + 9*A^(-12) - 7*A^(-8) + 5*A^(-4) - 2 + A^(4)
10_25|10_56m	+ 1 - 2*A^(4) + 5*A^(8) - 7*A^(12) + 10*A^(16) - 11*A^(20) + 10*A^(24) - 9*A^(28) + 6*A^(32) - 3*A^(36) + A^(40)
10_25m|10_56	+ A^(-40) - 3*A^(-36) + 6*A^(-32) - 9*A^(-28) + 10*A^(-24) - 11*A^(-20) + 10*A^(-16) - 7*A^(-12) + 5*A^(-8) - 2*A^(-4) + 1
10_26|12n_11	+ A^(-24) - 2*A^(-20) + 4*A^(-16) - 7*A^(-12) + 9*A^(-8) - 10*A^(-4) + 10 - 8*A^(4) + 6*A^(8) - 3*A^(12) + A^(16)
10_26m|12n_11m	+ A^(-16) - 3*A^(-12) + 6*A^(-8) - 8*A^(-4) + 10 - 10*A^(4) + 9*A^(8) - 7*A^(12) + 4*A^(16) - 2*A^(20) + A^(24)
10_27|12n_471m|12n_645	- A^(-8) + 3*A^(-4) - 5 + 9*A^(4) - 11*A^(8) + 12*A^(12) - 11*A^(16) + 9*A^(20) - 6*A^(24) + 3*A^(28) - A^(32)
10_27m|12n_471|12n_645m	- A^(-32) + 3*A^(-28) - 6*A^(-24) + 9*A^(-20) - 11*A^(-16) + 12*A^(-12) - 11*A^(-8) + 9*A^(-4) - 5 + 3*A^(4) - A^(8)
10_28|12n_160m|12n_342	- A^(-28) + 2*A^(-24) - 4*A^(-20) + 6*A^(-16) - 7*A^(-12) + 9*A^(-8) - 8*A^(-4) + 7 - 5*A^(4) + 3*A^(8) - A^(12)
10_28m|12n_160|12n_342m	- A^(-12) + 3*A^(-8) - 5*A^(-4) + 7 - 8*A^(4) + 9*A^(8) - 7*A^(12) + 6*A^(16) - 4*A^(20) + 2*A^(24) - A^(28)
10_29	+ A^(-12) - 2*A^(-8) + 5*A^(-4) - 7 + 9*A^(4) - 11*A^(8) + 10*A^(12) - 8*A^(16) + 6*A^(20) - 3*A^(24) + A^(28)
10_29m	+ A^(-28) - 3*A^(-24) + 6*A^(-20) - 8*A^(-16) + 10*A^(-12) - 11*A^(-8) + 9*A^(-4) - 7 + 5*A^(4) - 2*A^(8) + A^(12)
10_30|12n_165m|12n_345m	+ A^(-4) - 3 + 6*A^(4) - 8*A^(8) + 11*A^(12) - 11*A^(16) + 10*A^(20) - 8*A^(24) + 5*A^(28) - 3*A^(32) + A^(36)
10_30m|12n_165|12n_345	+ A^(-36) - 3*A^(-32) + 5*A^(-28) - 8*A^(-24) + 10*A^(-20) - 11*A^(-16) + 11*A^(-12) - 8*A^(-8) + 6*A^(-4) - 3 + A^(4)
10_31|3_1*7_6m	- A^(-20) + 2*A^(-16) - 4*A^(-12) + 7*A^(-8) - 8*A^(-4) + 10 - 9*A^(4) + 7*A^(8) - 5*A^(12) + 3*A^(16) - A^(20)
10_31m|3_1m*7_6	- A^(-20) + 3*A^(-16) - 5*A^(-12) + 7*A^(-8) - 9*A^(-4) + 10 - 8*A^(4) + 7*A^(8) - 4*A^(12) + 2*A^(16) - A^(20)
10_32|12n_35m	+ A^(-16) - 3*A^(-12) + 6*A^(-8) - 9*A^(-4) + 11 - 11*A^(4) + 11*A^(8) - 8*A^(12) + 5*A^(16) - 3*A^(20) + A^(24)
10_32m|12n_35	+ A^(-24) - 3*A^(-20) + 5*A^(-16) - 8*A^(-12) + 11*A^(-8) - 11*A^(-4) + 11 - 9*A^(4) + 6*A^(8) - 3*A^(12) + A^(16)
10_33|4_1*6_3|12n_278|12n_610	- A^(-20) + 3*A^(-16) - 5*A^(-12) + 8*A^(-8) - 10*A^(-4) + 11 - 10*A^(4) + 8*A^(8) - 5*A^(12) + 3*A^(16) - A^(20)
10_34|12n_468	- A^(-28) + 2*A^(-24) - 3*A^(-20) + 4*A^(-16) - 5*A^(-12) + 6*A^(-8) - 5*A^(-4) + 5 - 3*A^(4) + 2*A^(8) - A^(12)
10_34m|12n_468m	- A^(-12) + 2*A^(-8) - 3*A^(-4) + 5 - 5*A^(4) + 6*A^(8) - 5*A^(12) + 4*A^(16) - 3*A^(20) + 2*A^(24) - A^(28)
10_36|3_1*9_44	+ A^(-4) - 2 + 4*A^(4) - 6*A^(8) + 8*A^(12) - 8*A^(16) + 8*A^(20) - 6*A^(24) + 4*A^(28) - 3*A^(32) + A^(36)
10_36m|3_1m*9_44m	+ A^(-36) - 3*A^(-32) + 4*A^(-28) - 6*A^(-24) + 8*A^(-20) - 8*A^(-16) + 8*A^(-12) - 6*A^(-8) + 4*A^(-4) - 2 + A^(4)
10_37	- A^(-20) + 2*A^(-16) - 4*A^(-12) + 7*A^(-8) - 8*A^(-4) + 9 - 8*A^(4) + 7*A^(8) - 4*A^(12) + 2*A^(16) - A^(20)
10_38|12n_42m|12n_343m	+ A^(-4) - 2 + 5*A^(4) - 7*A^(8) + 9*A^(12) - 10*A^(16) + 9*A^(20) - 7*A^(24) + 5*A^(28) - 3*A^(32) + A^(36)
10_38m|12n_42|12n_343	+ A^(-36) - 3*A^(-32) + 5*A^(-28) - 7*A^(-24) + 9*A^(-20) - 10*A^(-16) + 9*A^(-12) - 7*A^(-8) + 5*A^(-4) - 2 + A^(4)
10_39|12n_215m	+ 1 - 2*A^(4) + 5*A^(8) - 7*A^(12) + 9*A^(16) - 10*A^(20) + 10*A^(24) - 8*A^(28) + 5*A^(32) - 3*A^(36) + A^(40)
10_39m|12n_215	+ A^(-40) - 3*A^(-36) + 5*A^(-32) - 8*A^(-28) + 10*A^(-24) - 10*A^(-20) + 9*A^(-16) - 7*A^(-12) + 5*A^(-8) - 2*A^(-4) + 1
10_40|10_103m|12n_412m	- A^(-32) + 3*A^(-28) - 6*A^(-24) + 9*A^(-20) - 12*A^(-16) + 13*A^(-12) - 11*A^(-8) + 10*A^(-4) - 6 + 3*A^(4) - A^(8)
10_40m|10_103|12n_412	- A^(-8) + 3*A^(-4) - 6 + 10*A^(4) - 11*A^(8) + 13*A^(12) - 12*A^(16) + 9*A^(20) - 6*A^(24) + 3*A^(28) - A^(32)
10_41|10_94m|12n_787m	+ A^(-12) - 3*A^(-8) + 6*A^(-4) - 8 + 11*A^(4) - 12*A^(8) + 11*A^(12) - 9*A^(16) + 6*A^(20) - 3*A^(24) + A^(28)
10_41m|10_94|12n_787	+ A^(-28) - 3*A^(-24) + 6*A^(-20) - 9*A^(-16) + 11*A^(-12) - 12*A^(-8) + 11*A^(-4) - 8 + 6*A^(4) - 3*A^(8) + A^(12)
10_42|12n_657m	- A^(-20) + 3*A^(-16) - 6*A^(-12) + 10*A^(-8) - 12*A^(-4) + 14 - 13*A^(4) + 10*A^(8) - 7*A^(12) + 4*A^(16) - A^(20)
10_42m|12n_657	- A^(-20) + 4*A^(-16) - 7*A^(-12) + 10*A^(-8) - 13*A^(-4) + 14 - 12*A^(4) + 10*A^(8) - 6*A^(12) + 3*A^(16) - A^(20)
10_43|10_91	- A^(-20) + 3*A^(-16) - 6*A^(-12) + 9*A^(-8) - 11*A^(-4) + 13 - 11*A^(4) + 9*A^(8) - 6*A^(12) + 3*A^(16) - A^(20)
10_44|12n_189m|12n_498m	+ A^(-12) - 3*A^(-8) + 6*A^(-4) - 9 + 12*A^(4) - 13*A^(8) + 13*A^(12) - 10*A^(16) + 7*A^(20) - 4*A^(24) + A^(28)
10_44m|12n_189|12n_498	+ A^(-28) - 4*A^(-24) + 7*A^(-20) - 10*A^(-16) + 13*A^(-12) - 13*A^(-8) + 12*A^(-4) - 9 + 6*A^(4) - 3*A^(8) + A^(12)
10_45	- A^(-20) + 4*A^(-16) - 7*A^(-12) + 11*A^(-8) - 14*A^(-4) + 15 - 14*A^(4) + 11*A^(8) - 7*A^(12) + 4*A^(16) - A^(20)
10_46	+ A^(-44) - 2*A^(-40) + 3*A^(-36) - 4*A^(-32) + 4*A^(-28) - 5*A^(-24) + 4*A^(-20) - 3*A^(-16) + 3*A^(-12) - A^(-8) + A^(-4)
10_46m	+ A^(4) - A^(8) + 3*A^(12) - 3*A^(16) + 4*A^(20) - 5*A^(24) + 4*A^(28) - 4*A^(32) + 3*A^(36) - 2*A^(40) + A^(44)
10_47	- A^(-36) + 2*A^(-32) - 4*A^(-28) + 5*A^(-24) - 6*A^(-20) + 7*A^(-16) - 5*A^(-12) + 5*A^(-8) - 3*A^(-4) + 2 - A^(4)
10_47m	- A^(-4) + 2 - 3*A^(4) + 5*A^(8) - 5*A^(12) + 7*A^(16) - 6*A^(20) + 5*A^(24) - 4*A^(28) + 2*A^(32) - A^(36)
10_48|5_2*5_2m	- A^(-20) + 2*A^(-16) - 4*A^(-12) + 6*A^(-8) - 7*A^(-4) + 9 - 7*A^(4) + 6*A^(8) - 4*A^(12) + 2*A^(16) - A^(20)
10_49	+ A^(12) - 2*A^(16) + 5*A^(20) - 6*A^(24) + 9*A^(28) - 10*A^(32) + 9*A^(36) - 8*A^(40) + 5*A^(44) - 3*A^(48) + A^(52)
10_49m	+ A^(-52) - 3*A^(-48) + 5*A^(-44) - 8*A^(-40) + 9*A^(-36) - 10*A^(-32) + 9*A^(-28) - 6*A^(-24) + 5*A^(-20) - 2*A^(-16) + A^(-12)
10_50	+ A^(-40) - 2*A^(-36) + 4*A^(-32) - 7*A^(-28) + 8*A^(-24) - 9*A^(-20) + 8*A^(-16) - 6*A^(-12) + 5*A^(-8) - 2*A^(-4) + 1
10_50m	+ 1 - 2*A^(4) + 5*A^(8) - 6*A^(12) + 8*A^(16) - 9*A^(20) + 8*A^(24) - 7*A^(28) + 4*A^(32) - 2*A^(36) + A^(40)
10_51	- A^(-32) + 2*A^(-28) - 5*A^(-24) + 8*A^(-20) - 10*A^(-16) + 12*A^(-12) - 10*A^(-8) + 9*A^(-4) - 6 + 3*A^(4) - A^(8)
10_51m	- A^(-8) + 3*A^(-4) - 6 + 9*A^(4) - 10*A^(8) + 12*A^(12) - 10*A^(16) + 8*A^(20) - 5*A^(24) + 2*A^(28) - A^(32)
10_52|12n_71|12n_241m	- A^(-24) + 3*A^(-20) - 6*A^(-16) + 8*A^(-12) - 9*A^(-8) + 10*A^(-4) - 8 + 7*A^(4) - 4*A^(8) + 2*A^(12) - A^(16)
10_52m|12n_71m|12n_241	- A^(-16) + 2*A^(-12) - 4*A^(-8) + 7*A^(-4) - 8 + 10*A^(4) - 9*A^(8) + 8*A^(12) - 6*A^(16) + 3*A^(20) - A^(24)
10_53	+ A^(8) - 3*A^(12) + 7*A^(16) - 9*A^(20) + 12*A^(24) - 12*A^(28) + 11*A^(32) - 9*A^(36) + 5*A^(40) - 3*A^(44) + A^(48)
10_53m	+ A^(-48) - 3*A^(-44) + 5*A^(-40) - 9*A^(-36) + 11*A^(-32) - 12*A^(-28) + 12*A^(-24) - 9*A^(-20) + 7*A^(-16) - 3*A^(-12) + A^(-8)
10_54|12n_154m	- A^(-24) + 2*A^(-20) - 4*A^(-16) + 6*A^(-12) - 7*A^(-8) + 8*A^(-4) - 6 + 6*A^(4) - 4*A^(8) + 2*A^(12) - A^(16)
10_54m|12n_154	- A^(-16) + 2*A^(-12) - 4*A^(-8) + 6*A^(-4) - 6 + 8*A^(4) - 7*A^(8) + 6*A^(12) - 4*A^(16) + 2*A^(20) - A^(24)
10_55	+ A^(8) - 2*A^(12) + 5*A^(16) - 7*A^(20) + 10*A^(24) - 10*A^(28) + 9*A^(32) - 8*A^(36) + 5*A^(40) - 3*A^(44) + A^(48)
10_55m	+ A^(-48) - 3*A^(-44) + 5*A^(-40) - 8*A^(-36) + 9*A^(-32) - 10*A^(-28) + 10*A^(-24) - 7*A^(-20) + 5*A^(-16) - 2*A^(-12) + A^(-8)
10_57|12n_678	- A^(-32) + 3*A^(-28) - 7*A^(-24) + 10*A^(-20) - 12*A^(-16) + 14*A^(-12) - 12*A^(-8) + 10*A^(-4) - 6 + 3*A^(4) - A^(8)
10_57m|12n_678m	- A^(-8) + 3*A^(-4) - 6 + 10*A^(4) - 12*A^(8) + 14*A^(12) - 12*A^(16) + 10*A^(20) - 7*A^(24) + 3*A^(28) - A^(32)
10_58|12n_481m|12n_824m	+ A^(-16) - 2*A^(-12) + 5*A^(-8) - 8*A^(-4) + 10 - 11*A^(4) + 10*A^(8) - 8*A^(12) + 6*A^(16) - 3*A^(20) + A^(24)
10_58m|12n_481|12n_824	+ A^(-24) - 3*A^(-20) + 6*A^(-16) - 8*A^(-12) + 10*A^(-8) - 11*A^(-4) + 10 - 8*A^(4) + 5*A^(8) - 2*A^(12) + A^(16)
10_59|10_106|12n_369	+ A^(-28) - 3*A^(-24) + 6*A^(-20) - 10*A^(-16) + 12*A^(-12) - 12*A^(-8) + 12*A^(-4) - 9 + 6*A^(4) - 3*A^(8) + A^(12)
10_59m|10_106m|12n_369m	+ A^(-12) - 3*A^(-8) + 6*A^(-4) - 9 + 12*A^(4) - 12*A^(8) + 12*A^(12) - 10*A^(16) + 6*A^(20) - 3*A^(24) + A^(28)
10_60|10_86m|12n_317|12n_511|12n_588	+ A^(-16) - 4*A^(-12) + 8*A^(-8) - 11*A^(-4) + 14 - 14*A^(4) + 13*A^(8) - 10*A^(12) + 6*A^(16) - 3*A^(20) + A^(24)
10_60m|10_86|12n_317m|12n_511m|12n_588m	+ A^(-24) - 3*A^(-20) + 6*A^(-16) - 10*A^(-12) + 13*A^(-8) - 14*A^(-4) + 14 - 11*A^(4) + 8*A^(8) - 4*A^(12) + A^(16)
10_61	+ A^(-32) - 2*A^(-28) + 3*A^(-24) - 4*A^(-20) + 5*A^(-16) - 5*A^(-12) + 4*A^(-8) - 4*A^(-4) + 3 - A^(4) + A^(8)
10_61m	+ A^(-8) - A^(-4) + 3 - 4*A^(4) + 4*A^(8) - 5*A^(12) + 5*A^(16) - 4*A^(20) + 3*A^(24) - 2*A^(28) + A^(32)
10_62	- A^(-36) + 2*A^(-32) - 4*A^(-28) + 6*A^(-24) - 7*A^(-20) + 7*A^(-16) - 6*A^(-12) + 6*A^(-8) - 3*A^(-4) + 2 - A^(4)
10_62m	- A^(-4) + 2 - 3*A^(4) + 6*A^(8) - 6*A^(12) + 7*A^(16) - 7*A^(20) + 6*A^(24) - 4*A^(28) + 2*A^(32) - A^(36)
10_63	+ A^(8) - 2*A^(12) + 5*A^(16) - 7*A^(20) + 9*A^(24) - 9*A^(28) + 9*A^(32) - 7*A^(36) + 4*A^(40) - 3*A^(44) + A^(48)
10_63m	+ A^(-48) - 3*A^(-44) + 4*A^(-40) - 7*A^(-36) + 9*A^(-32) - 9*A^(-28) + 9*A^(-24) - 7*A^(-20) + 5*A^(-16) - 2*A^(-12) + A^(-8)
