0_1	+ 1
5_201s|5_201m	- A^(-6) - A^(-6)*v - 2*A^(-4) - A^(-4)*v - A^(-2) + 2 + v + 2*A^(2) + A^(2)*v + A^(4)
5_202	+ A^(8) - 2*A^(8)*v^(2) + A^(8)*v^(4) - A^(10)*v + A^(10)*v^(3) + 2*A^(12)*v^(2) - A^(12)*v^(4) + A^(14)*v - A^(14)*v^(3)
5_202m	+ A^(-14)*v - A^(-14)*v^(3) + 2*A^(-12)*v^(2) - A^(-12)*v^(4) - A^(-10)*v + A^(-10)*v^(3) + A^(-8) - 2*A^(-8)*v^(2) + A^(-8)*v^(4)
5_203	- A^(-2)*v + A^(-2)*v^(3) + v^(2) - 2*A^(2)*v + 3*A^(2)*v^(3) - A^(2)*v^(5) - A^(4) + 2*A^(4)*v^(2) - A^(4)*v^(4)
5_203m	- A^(-4) + 2*A^(-4)*v^(2) - A^(-4)*v^(4) - 2*A^(-2)*v + 3*A^(-2)*v^(3) - A^(-2)*v^(5) + v^(2) - A^(2)*v + A^(2)*v^(3)
5_204|5_204ms	+ A^(8)*v^(2) + A^(10)*v + A^(10)*v^(2) + A^(12) + 2*A^(12)*v - A^(12)*v^(2) + A^(14) - A^(14)*v - A^(14)*v^(2) - A^(16) - 2*A^(16)*v - A^(18) - A^(18)*v - A^(20)
5_204s|5_204m	- A^(-20) - A^(-18) - A^(-18)*v - A^(-16) - 2*A^(-16)*v + A^(-14) - A^(-14)*v - A^(-14)*v^(2) + A^(-12) + 2*A^(-12)*v - A^(-12)*v^(2) + A^(-10)*v + A^(-10)*v^(2) + A^(-8)*v^(2)
5_205|5_205ms	+ A^(2)*v + A^(4) + A^(4)*v + 2*A^(6) + A^(6)*v - A^(6)*v^(3) + A^(8)*v - A^(8)*v^(2) - A^(8)*v^(3) - A^(10)*v - 2*A^(10)*v^(2) - A^(12)*v - A^(12)*v^(2) - A^(14)*v
5_205s|5_205m	- A^(-14)*v - A^(-12)*v - A^(-12)*v^(2) - A^(-10)*v - 2*A^(-10)*v^(2) + A^(-8)*v - A^(-8)*v^(2) - A^(-8)*v^(3) + 2*A^(-6) + A^(-6)*v - A^(-6)*v^(3) + A^(-4) + A^(-4)*v + A^(-2)*v
5_206|5_206ms	- A^(6)*v - A^(8) - 2*A^(8)*v - A^(8)*v^(2) - A^(10) - A^(10)*v^(2) - A^(10)*v^(3) + A^(12) - A^(12)*v^(2) + A^(14) + A^(14)*v + A^(16)
5_206s|5_206m	+ A^(-16) + A^(-14) + A^(-14)*v + A^(-12) - A^(-12)*v^(2) - A^(-10) - A^(-10)*v^(2) - A^(-10)*v^(3) - A^(-8) - 2*A^(-8)*v - A^(-8)*v^(2) - A^(-6)*v
5_207|5_207ms	- 1 - 2*A^(2) - 2*A^(2)*v - 2*A^(4)*v - A^(4)*v^(2) + A^(8)*v + A^(8)*v^(2) + A^(10)*v
5_207s|5_207m	+ A^(-10)*v + A^(-8)*v + A^(-8)*v^(2) - 2*A^(-4)*v - A^(-4)*v^(2) - 2*A^(-2) - 2*A^(-2)*v - 1
5_208|5_208ms	- A^(6)*v - A^(8)*v + 2*A^(10)*v + 2*A^(12)*v + A^(12)*v^(2) - A^(14)*v - A^(16) - 2*A^(16)*v - A^(16)*v^(2) - 2*A^(18) - A^(18)*v
5_208s|5_208m	- 2*A^(-18) - A^(-18)*v - A^(-16) - 2*A^(-16)*v - A^(-16)*v^(2) - A^(-14)*v + 2*A^(-12)*v + A^(-12)*v^(2) + 2*A^(-10)*v - A^(-8)*v - A^(-6)*v
5_209|5_209ms	- 1 - A^(2) + A^(4) + A^(4)*v^(2) + A^(6) + A^(6)*v + A^(6)*v^(2) + A^(8) - 2*A^(8)*v^(2) - A^(10)*v - 2*A^(10)*v^(2) - A^(10)*v^(3) - 2*A^(12)*v - A^(12)*v^(2)
5_209s|5_209m	- 2*A^(-12)*v - A^(-12)*v^(2) - A^(-10)*v - 2*A^(-10)*v^(2) - A^(-10)*v^(3) + A^(-8) - 2*A^(-8)*v^(2) + A^(-6) + A^(-6)*v + A^(-6)*v^(2) + A^(-4) + A^(-4)*v^(2) - A^(-2) - 1
5_210|5_210ms	+ A^(2)*v + A^(4)*v - A^(6)*v - A^(6)*v^(3) - A^(8)*v - 2*A^(8)*v^(2) - A^(8)*v^(3) - 2*A^(10)*v^(2) + A^(12) + A^(12)*v + 2*A^(14)
5_210s|5_210m	+ 2*A^(-14) + A^(-12) + A^(-12)*v - 2*A^(-10)*v^(2) - A^(-8)*v - 2*A^(-8)*v^(2) - A^(-8)*v^(3) - A^(-6)*v - A^(-6)*v^(3) + A^(-4)*v + A^(-2)*v
5_211|5_211ms	+ A^(-4) + A^(-2) - 1 - v^(2) - A^(2) - 2*A^(2)*v - A^(2)*v^(2) - A^(4) - 2*A^(4)*v + A^(4)*v^(2) + A^(6)*v + A^(6)*v^(2) + 2*A^(8)*v
5_211s|5_211m	+ 2*A^(-8)*v + A^(-6)*v + A^(-6)*v^(2) - A^(-4) - 2*A^(-4)*v + A^(-4)*v^(2) - A^(-2) - 2*A^(-2)*v - A^(-2)*v^(2) - 1 - v^(2) + A^(2) + A^(4)
5_212|5_212ms	- A^(8) + A^(8)*v^(2) - A^(10) + A^(10)*v^(2) + A^(12) - 2*A^(12)*v^(2) + A^(14) - 2*A^(14)*v^(2) - A^(14)*v^(3) + A^(16) - 2*A^(16)*v - A^(16)*v^(2)
5_212s|5_212m	+ A^(-16) - 2*A^(-16)*v - A^(-16)*v^(2) + A^(-14) - 2*A^(-14)*v^(2) - A^(-14)*v^(3) + A^(-12) - 2*A^(-12)*v^(2) - A^(-10) + A^(-10)*v^(2) - A^(-8) + A^(-8)*v^(2)
5_213|5_213ms	+ A^(-2)*v + v - A^(2)*v^(3) + A^(4) - 2*A^(4)*v^(2) - A^(4)*v^(3) + 2*A^(6) - A^(6)*v - 2*A^(6)*v^(2)
5_213s|5_213m	+ 2*A^(-6) - A^(-6)*v - 2*A^(-6)*v^(2) + A^(-4) - 2*A^(-4)*v^(2) - A^(-4)*v^(3) - A^(-2)*v^(3) + v + A^(2)*v
5_214|5_214ms	+ A^(-10)*v + A^(-8)*v + A^(-8)*v^(2) - A^(-6)*v - 2*A^(-4)*v - 2*A^(-4)*v^(2) - 2*A^(-2) - 2*A^(-2)*v - 1 + v^(2) + A^(2)*v
5_214s|5_214m	+ A^(-2)*v - 1 + v^(2) - 2*A^(2) - 2*A^(2)*v - 2*A^(4)*v - 2*A^(4)*v^(2) - A^(6)*v + A^(8)*v + A^(8)*v^(2) + A^(10)*v
5_215|5_215ms	+ A^(-16) + A^(-14) + A^(-14)*v - A^(-12)*v^(2) - A^(-10) - A^(-10)*v - A^(-10)*v^(2) - A^(-10)*v^(3) - A^(-8) - 2*A^(-8)*v - A^(-8)*v^(2) + A^(-4)
5_215s|5_215m	+ A^(4) - A^(8) - 2*A^(8)*v - A^(8)*v^(2) - A^(10) - A^(10)*v - A^(10)*v^(2) - A^(10)*v^(3) - A^(12)*v^(2) + A^(14) + A^(14)*v + A^(16)
5_216|5_216ms	+ A^(-8) - A^(-8)*v^(2) + A^(-6) + A^(-6)*v - A^(-6)*v^(2) - A^(-6)*v^(3) - 2*A^(-4)*v - A^(-4)*v^(2) - A^(-2) - 2*A^(-2)*v - 1 + A^(2)*v + A^(4)
5_216s|5_216m	+ A^(-4) + A^(-2)*v - 1 - A^(2) - 2*A^(2)*v - 2*A^(4)*v - A^(4)*v^(2) + A^(6) + A^(6)*v - A^(6)*v^(2) - A^(6)*v^(3) + A^(8) - A^(8)*v^(2)
5_217|5_217ms	- 2*A^(-10) - A^(-10)*v - A^(-8) - A^(-8)*v - A^(-8)*v^(2) - A^(-6)*v + A^(-4)*v^(2) + A^(-2)*v
5_217s|5_217m	+ A^(2)*v + A^(4)*v^(2) - A^(6)*v - A^(8) - A^(8)*v - A^(8)*v^(2) - 2*A^(10) - A^(10)*v
5_218|5_218ms	+ A^(8)*v^(2) + A^(10)*v + A^(12) - A^(12)*v^(2) - 2*A^(14)*v - A^(16) + A^(18)*v + A^(20)
5_218s|5_218m	+ A^(-20) + A^(-18)*v - A^(-16) - 2*A^(-14)*v + A^(-12) - A^(-12)*v^(2) + A^(-10)*v + A^(-8)*v^(2)
5_219|5_219ms	+ A^(2)*v + A^(4) + A^(6)*v - A^(6)*v^(3) - A^(8) - A^(8)*v^(2) - A^(10)*v + A^(12) + A^(14)*v
5_219s|5_219m	+ A^(-14)*v + A^(-12) - A^(-10)*v - A^(-8) - A^(-8)*v^(2) + A^(-6)*v - A^(-6)*v^(3) + A^(-4) + A^(-2)*v
5_220|5_220ms|5_231s|5_231m	+ A^(-10) + A^(-8) + A^(-8)*v - 2*A^(-4) - A^(-4)*v - 2*A^(-2) - A^(-2)*v + A^(2)
5_220s|5_220m|5_231|5_231ms	+ A^(-2) - 2*A^(2) - A^(2)*v - 2*A^(4) - A^(4)*v + A^(8) + A^(8)*v + A^(10)
5_221|5_221ms	+ A^(2) + 2*A^(4) + A^(4)*v + A^(6) - 2*A^(8) - A^(8)*v - 3*A^(10) - A^(10)*v - A^(12) + A^(14)
5_221s|5_221m	+ A^(-14) - A^(-12) - 3*A^(-10) - A^(-10)*v - 2*A^(-8) - A^(-8)*v + A^(-6) + 2*A^(-4) + A^(-4)*v + A^(-2)
5_222|5_222ms|5_295s|5_295m	- A^(-18) - A^(-16) + 2*A^(-14) + 2*A^(-12) + A^(-12)*v - 2*A^(-8) - A^(-8)*v - A^(-6) - A^(-6)*v
5_222s|5_222m|5_295|5_295ms	- A^(6) - A^(6)*v - 2*A^(8) - A^(8)*v + 2*A^(12) + A^(12)*v + 2*A^(14) - A^(16) - A^(18)
5_223|5_223ms|5_334|5_334ms	+ A^(8) + A^(10) - A^(12) - 2*A^(14) - A^(14)*v - A^(16) - A^(16)*v + A^(18) + A^(20)*v
5_223s|5_223m|5_334s|5_334m	+ A^(-20)*v + A^(-18) - A^(-16) - A^(-16)*v - 2*A^(-14) - A^(-14)*v - A^(-12) + A^(-10) + A^(-8)
5_224|5_224ms	+ A^(-4) + A^(-2) + A^(-2)*v - A^(2) - 2*A^(2)*v - 2*A^(4) + A^(6)*v + A^(8) - A^(10)*v - A^(12)
5_224s|5_224m	- A^(-12) - A^(-10)*v + A^(-8) + A^(-6)*v - 2*A^(-4) - A^(-2) - 2*A^(-2)*v + A^(2) + A^(2)*v + A^(4)
5_225|5_225ms	+ A^(-16)*v + 2*A^(-14) + A^(-12) - 2*A^(-10) - 2*A^(-8) - A^(-8)*v - A^(-6)*v
5_225s|5_225m	- A^(6)*v - 2*A^(8) - A^(8)*v - 2*A^(10) + A^(12) + 2*A^(14) + A^(16)*v
5_226|5_226ms	+ A^(8) + 2*A^(10) + A^(12)*v - 2*A^(14) - A^(14)*v - 2*A^(16) - 2*A^(16)*v - A^(18) + A^(20)*v + A^(22)
5_226s|5_226m	+ A^(-22) + A^(-20)*v - A^(-18) - 2*A^(-16) - 2*A^(-16)*v - 2*A^(-14) - A^(-14)*v + A^(-12)*v + 2*A^(-10) + A^(-8)
5_227|5_227ms	+ A^(-4)*v^(2) + 2*A^(-2)*v + 1 + v - v^(2) - 3*A^(2)*v - 2*A^(4) - 2*A^(4)*v - 2*A^(6)
5_227s|5_227m	- 2*A^(-6) - 2*A^(-4) - 2*A^(-4)*v - 3*A^(-2)*v + 1 + v - v^(2) + 2*A^(2)*v + A^(4)*v^(2)
5_228|5_228ms	+ A^(-10)*v + 2*A^(-8) + A^(-6) + A^(-6)*v - A^(-6)*v^(3) - A^(-4) - 2*A^(-4)*v^(2) - A^(-2) - 2*A^(-2)*v - A^(-2)*v^(2) - 2*v
5_228s|5_228m	- 2*v - A^(2) - 2*A^(2)*v - A^(2)*v^(2) - A^(4) - 2*A^(4)*v^(2) + A^(6) + A^(6)*v - A^(6)*v^(3) + 2*A^(8) + A^(10)*v
5_229	+ 2*A^(6)*v - A^(6)*v^(3) - A^(8)*v^(2) - A^(10)*v + A^(14)*v + A^(16)
5_229m	+ A^(-16) + A^(-14)*v - A^(-10)*v - A^(-8)*v^(2) + 2*A^(-6)*v - A^(-6)*v^(3)
5_230|5_230ms	+ 1 - A^(2)*v - A^(4)*v^(2) + A^(8)*v^(2) + A^(10)*v
5_230s|5_230m	+ A^(-10)*v + A^(-8)*v^(2) - A^(-4)*v^(2) - A^(-2)*v + 1
5_232|5_232ms|5_425s|5_425m	+ A^(-2) + 1 + v - A^(4) - A^(4)*v - A^(6) - A^(6)*v - A^(8)
5_232s|5_232m|5_425|5_425ms	- A^(-8) - A^(-6) - A^(-6)*v - A^(-4) - A^(-4)*v + 1 + v + A^(2)
5_233|5_233ms|5_825|5_825ms	+ A^(-2) + v - A^(2) - A^(2)*v - A^(4) - 2*A^(4)*v - A^(6) + A^(8)*v + A^(10)
5_233s|5_233m|5_825s|5_825m	+ A^(-10) + A^(-8)*v - A^(-6) - A^(-4) - 2*A^(-4)*v - A^(-2) - A^(-2)*v + v + A^(2)
5_234|5_234ms	+ A^(-4)*v + 2*A^(-2) + 2 - A^(2) - 2*A^(4) - A^(4)*v - A^(6) - A^(6)*v - A^(8)
5_234s|5_234m	- A^(-8) - A^(-6) - A^(-6)*v - 2*A^(-4) - A^(-4)*v - A^(-2) + 2 + 2*A^(2) + A^(4)*v
5_235|5_235ms	+ A^(4)*v - A^(6)*v - A^(8) - 4*A^(8)*v - 3*A^(10) - 2*A^(10)*v - A^(10)*v^(2) - A^(12) - A^(12)*v^(2) + A^(14) + A^(16)
5_235s|5_235m	+ A^(-16) + A^(-14) - A^(-12) - A^(-12)*v^(2) - 3*A^(-10) - 2*A^(-10)*v - A^(-10)*v^(2) - A^(-8) - 4*A^(-8)*v - A^(-6)*v + A^(-4)*v
5_236|5_236ms	+ A^(-2) - 1 - 3*A^(2) - A^(2)*v - A^(2)*v^(2) - 2*A^(4) - 4*A^(4)*v - 2*A^(6)*v + A^(8)*v + A^(10)*v
5_236s|5_236m	+ A^(-10)*v + A^(-8)*v - 2*A^(-6)*v - 2*A^(-4) - 4*A^(-4)*v - 3*A^(-2) - A^(-2)*v - A^(-2)*v^(2) - 1 + A^(2)
5_237|5_237ms	+ A^(6) - 2*A^(6)*v - A^(6)*v^(2) - A^(8) - 3*A^(8)*v - A^(8)*v^(2) - 2*A^(10) - 2*A^(10)*v - A^(12) + A^(12)*v + A^(14) + A^(14)*v + A^(16)
5_237s|5_237m	+ A^(-16) + A^(-14) + A^(-14)*v - A^(-12) + A^(-12)*v - 2*A^(-10) - 2*A^(-10)*v - A^(-8) - 3*A^(-8)*v - A^(-8)*v^(2) + A^(-6) - 2*A^(-6)*v - A^(-6)*v^(2)
5_238|5_238ms	- 2 - 3*A^(2) - 2*A^(2)*v - 2*A^(4) - 2*A^(4)*v + A^(6) - A^(6)*v + A^(8) + A^(8)*v + A^(10)*v
5_238s|5_238m	+ A^(-10)*v + A^(-8) + A^(-8)*v + A^(-6) - A^(-6)*v - 2*A^(-4) - 2*A^(-4)*v - 3*A^(-2) - 2*A^(-2)*v - 2
5_239|5_239ms	+ A^(4)*v - A^(6)*v - 2*A^(8) - 3*A^(8)*v - 3*A^(10) - 2*A^(10)*v - 2*A^(12) + A^(12)*v + A^(14) + A^(14)*v + A^(16)
5_239s|5_239m	+ A^(-16) + A^(-14) + A^(-14)*v - 2*A^(-12) + A^(-12)*v - 3*A^(-10) - 2*A^(-10)*v - 2*A^(-8) - 3*A^(-8)*v - A^(-6)*v + A^(-4)*v
5_240|5_240ms	+ A^(-2) - 1 - 2*A^(2) - 2*A^(2)*v - A^(2)*v^(2) - A^(4) - 3*A^(4)*v - A^(4)*v^(2) + A^(6) - 2*A^(6)*v + A^(8) + A^(8)*v + A^(10)*v
5_240s|5_240m	+ A^(-10)*v + A^(-8) + A^(-8)*v + A^(-6) - 2*A^(-6)*v - A^(-4) - 3*A^(-4)*v - A^(-4)*v^(2) - 2*A^(-2) - 2*A^(-2)*v - A^(-2)*v^(2) - 1 + A^(2)
5_241|5_241ms	+ A^(4)*v - A^(6)*v - 2*A^(8) - 4*A^(8)*v - 3*A^(10) - 3*A^(10)*v - A^(10)*v^(2) - 2*A^(12) - A^(12)*v^(2) + A^(14) + A^(16)
5_241s|5_241m	+ A^(-16) + A^(-14) - 2*A^(-12) - A^(-12)*v^(2) - 3*A^(-10) - 3*A^(-10)*v - A^(-10)*v^(2) - 2*A^(-8) - 4*A^(-8)*v - A^(-6)*v + A^(-4)*v
5_242|5_242ms	+ A^(-2) - 1 - 3*A^(2) - 2*A^(2)*v - A^(2)*v^(2) - 2*A^(4) - 4*A^(4)*v - A^(4)*v^(2) - 3*A^(6)*v + A^(8)*v + A^(10)*v
5_242s|5_242m	+ A^(-10)*v + A^(-8)*v - 3*A^(-6)*v - 2*A^(-4) - 4*A^(-4)*v - A^(-4)*v^(2) - 3*A^(-2) - 2*A^(-2)*v - A^(-2)*v^(2) - 1 + A^(2)
5_243|5_243ms	- A^(10)*v - A^(12) - 2*A^(12)*v - 2*A^(14) - 2*A^(14)*v - A^(14)*v^(2) - 2*A^(16) - A^(16)*v - A^(16)*v^(2) - A^(18)*v
5_243s|5_243m	- A^(-18)*v - 2*A^(-16) - A^(-16)*v - A^(-16)*v^(2) - 2*A^(-14) - 2*A^(-14)*v - A^(-14)*v^(2) - A^(-12) - 2*A^(-12)*v - A^(-10)*v
5_244|5_244ms	- A^(4) - 2*A^(6) - A^(6)*v - 2*A^(8) - 3*A^(8)*v - 3*A^(10)*v - A^(10)*v^(2) - A^(12)*v^(2)
5_244s|5_244m	- A^(-12)*v^(2) - 3*A^(-10)*v - A^(-10)*v^(2) - 2*A^(-8) - 3*A^(-8)*v - 2*A^(-6) - A^(-6)*v - A^(-4)
5_245|5_245ms	+ A^(-10) + A^(-8) + A^(-8)*v - A^(-6) + A^(-6)*v - 2*A^(-4) - 2*A^(-4)*v - 3*A^(-2) - 3*A^(-2)*v - 2 - v - A^(2)
5_245s|5_245m	- A^(-2) - 2 - v - 3*A^(2) - 3*A^(2)*v - 2*A^(4) - 2*A^(4)*v - A^(6) + A^(6)*v + A^(8) + A^(8)*v + A^(10)
5_246|5_246ms|5_429|5_429ms	+ A^(6) - A^(6)*v - A^(6)*v^(2) - A^(8) - 3*A^(8)*v - 2*A^(10) - A^(10)*v - A^(12) + A^(12)*v + A^(14) + A^(14)*v + A^(16)
5_246s|5_246m|5_429s|5_429m	+ A^(-16) + A^(-14) + A^(-14)*v - A^(-12) + A^(-12)*v - 2*A^(-10) - A^(-10)*v - A^(-8) - 3*A^(-8)*v + A^(-6) - A^(-6)*v - A^(-6)*v^(2)
5_247|5_247ms|5_430|5_430ms	- 1 - 3*A^(2) - A^(2)*v - A^(4) - 2*A^(4)*v + A^(6) - A^(6)*v + A^(8) + A^(8)*v + A^(10)*v
5_247s|5_247m|5_430s|5_430m	+ A^(-10)*v + A^(-8) + A^(-8)*v + A^(-6) - A^(-6)*v - A^(-4) - 2*A^(-4)*v - 3*A^(-2) - A^(-2)*v - 1
5_248|5_248ms	+ A^(-4)*v + A^(-2) + A^(-2)*v + 1 - 2*v - 3*A^(2) - 3*A^(2)*v - 5*A^(4) - A^(4)*v - 2*A^(6) + A^(8)
5_248s|5_248m	+ A^(-8) - 2*A^(-6) - 5*A^(-4) - A^(-4)*v - 3*A^(-2) - 3*A^(-2)*v + 1 - 2*v + A^(2) + A^(2)*v + A^(4)*v
5_249|5_249ms	+ A^(-4)*v + 2*A^(-2) + A^(-2)*v + 3 - v - A^(2) - A^(2)*v - 3*A^(4) - A^(6) + A^(8)
5_249s|5_249m	+ A^(-8) - A^(-6) - 3*A^(-4) - A^(-2) - A^(-2)*v + 3 - v + 2*A^(2) + A^(2)*v + A^(4)*v
5_250|5_250ms	- A^(-6) - A^(-4) + 2*A^(-2) + 3 - A^(2) - 3*A^(4) - A^(4)*v - 2*A^(6) - A^(6)*v
5_250s|5_250m	- 2*A^(-6) - A^(-6)*v - 3*A^(-4) - A^(-4)*v - A^(-2) + 3 + 2*A^(2) - A^(4) - A^(6)
5_251|5_251ms	- A^(-6) - A^(-4) + 2*A^(-2) + 3 - 3*A^(4) - A^(6) - A^(6)*v
5_251s|5_251m	- A^(-6) - A^(-6)*v - 3*A^(-4) + 3 + 2*A^(2) - A^(4) - A^(6)
5_252|5_252ms|5_349|5_349ms	+ A^(4)*v - A^(6)*v - A^(8) - 3*A^(8)*v - 3*A^(10) - A^(10)*v - A^(12) + A^(12)*v + A^(14) + A^(14)*v + A^(16)
5_252s|5_252m|5_349s|5_349m	+ A^(-16) + A^(-14) + A^(-14)*v - A^(-12) + A^(-12)*v - 3*A^(-10) - A^(-10)*v - A^(-8) - 3*A^(-8)*v - A^(-6)*v + A^(-4)*v
5_253|5_253ms|5_350|5_350ms	+ A^(-2) - 1 - 2*A^(2) - A^(2)*v - A^(2)*v^(2) - A^(4) - 3*A^(4)*v + A^(6) - A^(6)*v + A^(8) + A^(8)*v + A^(10)*v
5_253s|5_253m|5_350s|5_350m	+ A^(-10)*v + A^(-8) + A^(-8)*v + A^(-6) - A^(-6)*v - A^(-4) - 3*A^(-4)*v - 2*A^(-2) - A^(-2)*v - A^(-2)*v^(2) - 1 + A^(2)
5_254|5_254ms	- A^(10)*v - A^(12) - 2*A^(12)*v - 2*A^(14) - 2*A^(14)*v - A^(14)*v^(2) - A^(16) - A^(16)*v - A^(16)*v^(2) + A^(20)
5_254s|5_254m	+ A^(-20) - A^(-16) - A^(-16)*v - A^(-16)*v^(2) - 2*A^(-14) - 2*A^(-14)*v - A^(-14)*v^(2) - A^(-12) - 2*A^(-12)*v - A^(-10)*v
5_255|5_255ms	- A^(4) - 2*A^(6) - A^(6)*v - 2*A^(8) - 3*A^(8)*v - 2*A^(10)*v - A^(10)*v^(2) + A^(14)*v
5_255s|5_255m	+ A^(-14)*v - 2*A^(-10)*v - A^(-10)*v^(2) - 2*A^(-8) - 3*A^(-8)*v - 2*A^(-6) - A^(-6)*v - A^(-4)
5_256|5_256ms	- A^(10)*v - A^(12) - 2*A^(12)*v - A^(14) - 2*A^(14)*v - A^(14)*v^(2) - A^(16) - A^(16)*v^(2) + A^(18) + A^(20)
5_256s|5_256m	+ A^(-20) + A^(-18) - A^(-16) - A^(-16)*v^(2) - A^(-14) - 2*A^(-14)*v - A^(-14)*v^(2) - A^(-12) - 2*A^(-12)*v - A^(-10)*v
5_257|5_257ms	- A^(4) - 2*A^(6) - A^(6)*v - 2*A^(8) - 2*A^(8)*v - 2*A^(10)*v + A^(12)*v + A^(14)*v
5_257s|5_257m	+ A^(-14)*v + A^(-12)*v - 2*A^(-10)*v - 2*A^(-8) - 2*A^(-8)*v - 2*A^(-6) - A^(-6)*v - A^(-4)
5_258|5_258ms	+ A^(6) - 2*A^(6)*v - A^(6)*v^(2) - A^(8) - 3*A^(8)*v - A^(8)*v^(2) - 3*A^(10) - 2*A^(10)*v - 2*A^(12)
5_258s|5_258m	- 2*A^(-12) - 3*A^(-10) - 2*A^(-10)*v - A^(-8) - 3*A^(-8)*v - A^(-8)*v^(2) + A^(-6) - 2*A^(-6)*v - A^(-6)*v^(2)
5_259|5_259ms	- 2 - 3*A^(2) - 2*A^(2)*v - 2*A^(4) - 3*A^(4)*v + A^(6) - 2*A^(6)*v - A^(6)*v^(2) + A^(8) - A^(8)*v^(2)
5_259s|5_259m	+ A^(-8) - A^(-8)*v^(2) + A^(-6) - 2*A^(-6)*v - A^(-6)*v^(2) - 2*A^(-4) - 3*A^(-4)*v - 3*A^(-2) - 2*A^(-2)*v - 2
5_260|5_260ms	+ A^(-14) + A^(-12) - 3*A^(-10) - 4*A^(-8) - A^(-8)*v - 2*A^(-6) - 2*A^(-6)*v - A^(-4)*v
5_260s|5_260m	- A^(4)*v - 2*A^(6) - 2*A^(6)*v - 4*A^(8) - A^(8)*v - 3*A^(10) + A^(12) + A^(14)
5_261|5_261ms	- A^(-12)*v - 2*A^(-10) - A^(-10)*v - 2*A^(-8) + A^(-8)*v + A^(-6) + A^(-6)*v + 3*A^(-4) + A^(-2)
5_261s|5_261m	+ A^(2) + 3*A^(4) + A^(6) + A^(6)*v - 2*A^(8) + A^(8)*v - 2*A^(10) - A^(10)*v - A^(12)*v
5_262|5_262ms	- A^(-12)*v - 3*A^(-10) - A^(-10)*v - 3*A^(-8) + 2*A^(-4) + A^(-2)
5_262s|5_262m	+ A^(2) + 2*A^(4) - 3*A^(8) - 3*A^(10) - A^(10)*v - A^(12)*v
5_263|5_263ms	+ A^(-14) - 2*A^(-10) - A^(-10)*v - 3*A^(-8) + 2*A^(-4) + A^(-2)
5_263s|5_263m	+ A^(2) + 2*A^(4) - 3*A^(8) - 2*A^(10) - A^(10)*v + A^(14)
5_264|5_264ms	- A^(10)*v - A^(12) - 2*A^(12)*v - A^(14) - A^(14)*v - A^(14)*v^(2) - A^(16) + A^(18) + A^(18)*v + A^(20)
5_264s|5_264m	+ A^(-20) + A^(-18) + A^(-18)*v - A^(-16) - A^(-14) - A^(-14)*v - A^(-14)*v^(2) - A^(-12) - 2*A^(-12)*v - A^(-10)*v
5_265|5_265ms	- A^(4) - 2*A^(6) - A^(6)*v - A^(8) - 2*A^(8)*v - A^(10)*v + A^(12) + A^(12)*v + A^(14)*v
5_265s|5_265m	+ A^(-14)*v + A^(-12) + A^(-12)*v - A^(-10)*v - A^(-8) - 2*A^(-8)*v - 2*A^(-6) - A^(-6)*v - A^(-4)
5_266|5_266ms	- A^(10)*v - A^(12) - A^(12)*v - 2*A^(14) - A^(14)*v - A^(16) + A^(18)*v + A^(20)
5_266s|5_266m	+ A^(-20) + A^(-18)*v - A^(-16) - 2*A^(-14) - A^(-14)*v - A^(-12) - A^(-12)*v - A^(-10)*v
5_267|5_267ms	- A^(4) - A^(6) - A^(6)*v - A^(8) - 2*A^(8)*v + A^(10) - A^(10)*v - A^(10)*v^(2) + A^(12) + A^(14)*v
5_267s|5_267m	+ A^(-14)*v + A^(-12) + A^(-10) - A^(-10)*v - A^(-10)*v^(2) - A^(-8) - 2*A^(-8)*v - A^(-6) - A^(-6)*v - A^(-4)
5_268	+ A^(-8) + 2*A^(-6)*v - A^(-2)*v^(3) - v^(2)
5_268m	- v^(2) - A^(2)*v^(3) + 2*A^(6)*v + A^(8)
5_269|5_269ms	+ A^(-8)*v^(2) - A^(-6)*v + A^(-6)*v^(3) - A^(-4) - A^(-4)*v^(2) - A^(-2)*v - A^(-2)*v^(3) + A^(2)*v
5_269s|5_269m	+ A^(-2)*v - A^(2)*v - A^(2)*v^(3) - A^(4) - A^(4)*v^(2) - A^(6)*v + A^(6)*v^(3) + A^(8)*v^(2)
5_270	+ A^(-14)*v - A^(-12) + A^(-12)*v^(2) - 2*A^(-10)*v - 2*A^(-8)*v^(2) + A^(-4)*v^(2)
5_270m	+ A^(4)*v^(2) - 2*A^(8)*v^(2) - 2*A^(10)*v - A^(12) + A^(12)*v^(2) + A^(14)*v
5_271|5_271ms|5_389|5_389ms	- A^(6)*v - A^(8)*v + 2*A^(10)*v + A^(12) + 2*A^(12)*v + A^(12)*v^(2) + A^(14) - A^(16)*v - A^(16)*v^(2) - A^(18) - A^(18)*v
5_271s|5_271m|5_389s|5_389m	- A^(-18) - A^(-18)*v - A^(-16)*v - A^(-16)*v^(2) + A^(-14) + A^(-12) + 2*A^(-12)*v + A^(-12)*v^(2) + 2*A^(-10)*v - A^(-8)*v - A^(-6)*v
5_272|5_272ms|5_390|5_390ms	- 1 - A^(2) + A^(4) + A^(4)*v^(2) + A^(6) + 2*A^(6)*v + A^(6)*v^(2) + A^(8) + A^(8)*v - A^(8)*v^(2) - A^(10)*v^(2) - A^(10)*v^(3) - A^(12)*v - A^(12)*v^(2)
