0_1	+ 1
4_44ms	- A^(6)*v - A^(8)*q1 + 2*A^(10)*v + A^(12) + A^(12)*v^(2) + 2*A^(12)*q1 + 2*A^(14)*w1 + A^(14)*v
4_44s	+ 2*A^(-14)*w1 + A^(-14)*v + A^(-12) + A^(-12)*v^(2) + 2*A^(-12)*q1 + 2*A^(-10)*v - A^(-8)*q1 - A^(-6)*v
4_44m	+ A^(-14)*v + 2*A^(-14)*m1 + A^(-12) + A^(-12)*v^(2) + 2*A^(-12)*p1 + 2*A^(-10)*v - A^(-8)*p1 - A^(-6)*v
4_45	- 1 - A^(2)*m1 + A^(4) + A^(4)*v^(2) + 2*A^(6)*v + A^(6)*p1^(2) + A^(6)*m1 + A^(8) + 2*A^(8)*p1
4_45ms	- 1 - A^(2)*w1 + A^(4) + A^(4)*v^(2) + A^(6)*w1 + 2*A^(6)*v + A^(6)*q1^(2) + A^(8) + 2*A^(8)*q1
4_45s	+ A^(-8) + 2*A^(-8)*q1 + A^(-6)*w1 + 2*A^(-6)*v + A^(-6)*q1^(2) + A^(-4) + A^(-4)*v^(2) - A^(-2)*w1 - 1
4_45m	+ A^(-8) + 2*A^(-8)*p1 + 2*A^(-6)*v + A^(-6)*p1^(2) + A^(-6)*m1 + A^(-4) + A^(-4)*v^(2) - A^(-2)*m1 - 1
4_46	- A^(-12) - A^(-10)*v - A^(-10)*m1 + A^(-6)*v + A^(-6)*m1 + A^(-4) - A^(-2)*v - 1
4_46ms	- A^(-12) - A^(-10)*w1 - A^(-10)*v + A^(-6)*w1 + A^(-6)*v + A^(-4) - A^(-2)*v - 1
4_46s	- 1 - A^(2)*v + A^(4) + A^(6)*w1 + A^(6)*v - A^(10)*w1 - A^(10)*v - A^(12)
4_46m	- 1 - A^(2)*v + A^(4) + A^(6)*v + A^(6)*m1 - A^(10)*v - A^(10)*m1 - A^(12)
4_47	+ A^(4) + A^(4)*p1 + A^(4)*m2 + A^(6)*p2 + 3*A^(6)*m1 + 2*A^(8)*m2 - A^(10)*m1 - A^(12)*m2
4_47ms	+ A^(4) + A^(4)*w2 + A^(4)*q1 + 3*A^(6)*w1 + A^(6)*q2 + 2*A^(8)*w2 - A^(10)*w1 - A^(12)*w2
4_47s	- A^(-12)*w2 - A^(-10)*w1 + 2*A^(-8)*w2 + 3*A^(-6)*w1 + A^(-6)*q2 + A^(-4) + A^(-4)*w2 + A^(-4)*q1
4_47m	- A^(-12)*m2 - A^(-10)*m1 + 2*A^(-8)*m2 + A^(-6)*p2 + 3*A^(-6)*m1 + A^(-4) + A^(-4)*p1 + A^(-4)*m2
4_48	- A^(2)*m1 + A^(4) + 3*A^(6)*m1 + A^(8)*p1 + 2*A^(8)*m2 + A^(10)*p2
4_48ms	- A^(2)*w1 + A^(4) + 3*A^(6)*w1 + 2*A^(8)*w2 + A^(8)*q1 + A^(10)*q2
4_48s	+ A^(-10)*q2 + 2*A^(-8)*w2 + A^(-8)*q1 + 3*A^(-6)*w1 + A^(-4) - A^(-2)*w1
4_48m	+ A^(-10)*p2 + A^(-8)*p1 + 2*A^(-8)*m2 + 3*A^(-6)*m1 + A^(-4) - A^(-2)*m1
4_49	+ A^(4) + A^(4)*p1 + 3*A^(6)*m1 + A^(8)*m2 - A^(10)*m1 - A^(12)*m2
4_49ms	+ A^(4) + A^(4)*q1 + 3*A^(6)*w1 + A^(8)*w2 - A^(10)*w1 - A^(12)*w2
4_49s	- A^(-12)*w2 - A^(-10)*w1 + A^(-8)*w2 + 3*A^(-6)*w1 + A^(-4) + A^(-4)*q1
4_49m	- A^(-12)*m2 - A^(-10)*m1 + A^(-8)*m2 + 3*A^(-6)*m1 + A^(-4) + A^(-4)*p1
4_50	+ A^(8) + 2*A^(10)*m1 + A^(12)*p1 + 2*A^(12)*m2 + A^(14)*p2
4_50ms	+ A^(8) + 2*A^(10)*w1 + 2*A^(12)*w2 + A^(12)*q1 + A^(14)*q2
4_50s	+ A^(-14)*q2 + 2*A^(-12)*w2 + A^(-12)*q1 + 2*A^(-10)*w1 + A^(-8)
4_50m	+ A^(-14)*p2 + A^(-12)*p1 + 2*A^(-12)*m2 + 2*A^(-10)*m1 + A^(-8)
4_51	+ A^(8) + 2*A^(10)*m1 + A^(12)*p1 + A^(12)*m2 - A^(16)*m2
4_51ms	+ A^(8) + 2*A^(10)*w1 + A^(12)*w2 + A^(12)*q1 - A^(16)*w2
4_51s	- A^(-16)*w2 + A^(-12)*w2 + A^(-12)*q1 + 2*A^(-10)*w1 + A^(-8)
4_51m	- A^(-16)*m2 + A^(-12)*p1 + A^(-12)*m2 + 2*A^(-10)*m1 + A^(-8)
4_52	- A^(6)*v - A^(8)*p1 + A^(10)*v + A^(12) + 2*A^(12)*p1 + 2*A^(14)*m1
4_52ms	- A^(6)*v - A^(8)*q1 + A^(10)*v + A^(12) + 2*A^(12)*q1 + 2*A^(14)*w1
4_52s	+ 2*A^(-14)*w1 + A^(-12) + 2*A^(-12)*q1 + A^(-10)*v - A^(-8)*q1 - A^(-6)*v
4_52m	+ 2*A^(-14)*m1 + A^(-12) + 2*A^(-12)*p1 + A^(-10)*v - A^(-8)*p1 - A^(-6)*v
4_53	- 1 - A^(2)*m1 + A^(4)*v^(2) + A^(6)*v + A^(6)*p1^(2) + A^(6)*m1 + 2*A^(8)*p1
4_53ms	- 1 - A^(2)*w1 + A^(4)*v^(2) + A^(6)*w1 + A^(6)*v + A^(6)*q1^(2) + 2*A^(8)*q1
4_53s	+ 2*A^(-8)*q1 + A^(-6)*w1 + A^(-6)*v + A^(-6)*q1^(2) + A^(-4)*v^(2) - A^(-2)*w1 - 1
4_53m	+ 2*A^(-8)*p1 + A^(-6)*v + A^(-6)*p1^(2) + A^(-6)*m1 + A^(-4)*v^(2) - A^(-2)*m1 - 1
4_54	+ A^(2)*v + A^(4)*v^(2) + A^(4)*p1 + 2*A^(6)*p1^(2) - A^(8) - A^(8)*p1 + A^(8)*p1^(3) - 2*A^(10)*m1 - A^(12)*p1
4_54ms	+ A^(2)*v + A^(4)*v^(2) + A^(4)*q1 + 2*A^(6)*q1^(2) - A^(8) - A^(8)*q1 + A^(8)*q1^(3) - 2*A^(10)*w1 - A^(12)*q1
4_54s	- A^(-12)*q1 - 2*A^(-10)*w1 - A^(-8) - A^(-8)*q1 + A^(-8)*q1^(3) + 2*A^(-6)*q1^(2) + A^(-4)*v^(2) + A^(-4)*q1 + A^(-2)*v
4_54m	- A^(-12)*p1 - 2*A^(-10)*m1 - A^(-8) - A^(-8)*p1 + A^(-8)*p1^(3) + 2*A^(-6)*p1^(2) + A^(-4)*v^(2) + A^(-4)*p1 + A^(-2)*v
4_55	+ A^(-4) + A^(-2)*v + A^(-2)*m1 + 2*p1 - A^(2)*v + A^(2)*p1^(2) - A^(2)*m1 - 2*A^(4)*p1 - A^(6)*p1^(2)
4_55ms	+ A^(-4) + A^(-2)*w1 + A^(-2)*v + 2*q1 - A^(2)*w1 - A^(2)*v + A^(2)*q1^(2) - 2*A^(4)*q1 - A^(6)*q1^(2)
4_55s	- A^(-6)*q1^(2) - 2*A^(-4)*q1 - A^(-2)*w1 - A^(-2)*v + A^(-2)*q1^(2) + 2*q1 + A^(2)*w1 + A^(2)*v + A^(4)
4_55m	- A^(-6)*p1^(2) - 2*A^(-4)*p1 - A^(-2)*v + A^(-2)*p1^(2) - A^(-2)*m1 + 2*p1 + A^(2)*v + A^(2)*m1 + A^(4)
4_56	+ A^(-14)*m1 + A^(-12)*p1 - A^(-10)*m1 - A^(-8)*p1 + A^(-6)*m1 + A^(-4) + A^(-4)*p1 + A^(-2)*m1
4_56ms	+ A^(-14)*w1 + A^(-12)*q1 - A^(-10)*w1 - A^(-8)*q1 + A^(-6)*w1 + A^(-4) + A^(-4)*q1 + A^(-2)*w1
4_56s	+ A^(2)*w1 + A^(4) + A^(4)*q1 + A^(6)*w1 - A^(8)*q1 - A^(10)*w1 + A^(12)*q1 + A^(14)*w1
4_56m	+ A^(2)*m1 + A^(4) + A^(4)*p1 + A^(6)*m1 - A^(8)*p1 - A^(10)*m1 + A^(12)*p1 + A^(14)*m1
4_57	+ A^(4) + A^(4)*p1 + 2*A^(6)*m1 - A^(8)*p1 + A^(8)*m2 - 2*A^(10)*m1 - A^(12)*m2
4_57ms	+ A^(4) + A^(4)*q1 + 2*A^(6)*w1 + A^(8)*w2 - A^(8)*q1 - 2*A^(10)*w1 - A^(12)*w2
4_57s	- A^(-12)*w2 - 2*A^(-10)*w1 + A^(-8)*w2 - A^(-8)*q1 + 2*A^(-6)*w1 + A^(-4) + A^(-4)*q1
4_57m	- A^(-12)*m2 - 2*A^(-10)*m1 - A^(-8)*p1 + A^(-8)*m2 + 2*A^(-6)*m1 + A^(-4) + A^(-4)*p1
4_59	+ A^(-10)*m1 + A^(-8) + A^(-8)*p1 + A^(-6)*m1 - A^(-4) - A^(-2)*m1 + 1 + A^(2)*m1
4_59ms	+ A^(-10)*w1 + A^(-8) + A^(-8)*q1 + A^(-6)*w1 - A^(-4) - A^(-2)*w1 + 1 + A^(2)*w1
4_59s	+ A^(-2)*w1 + 1 - A^(2)*w1 - A^(4) + A^(6)*w1 + A^(8) + A^(8)*q1 + A^(10)*w1
4_59m	+ A^(-2)*m1 + 1 - A^(2)*m1 - A^(4) + A^(6)*m1 + A^(8) + A^(8)*p1 + A^(10)*m1
4_62	+ A^(4)*v^(2) + A^(6)*v - A^(8)*v^(2) - A^(10)*v - A^(12) + A^(12)*v^(2) + A^(14)*v
4_62m	+ A^(-14)*v - A^(-12) + A^(-12)*v^(2) - A^(-10)*v - A^(-8)*v^(2) + A^(-6)*v + A^(-4)*v^(2)
4_63	+ A^(-2)*v + 1 - A^(2)*v^(3) - A^(4)*v^(2) - A^(6)*v + A^(6)*v^(3) + A^(8)*v^(2)
4_63m	+ A^(-8)*v^(2) - A^(-6)*v + A^(-6)*v^(3) - A^(-4)*v^(2) - A^(-2)*v^(3) + 1 + A^(2)*v
4_64	- v^(2) - A^(2)*v - A^(4)*v^(2) + A^(4)*v^(4) + A^(6)*v^(3) + A^(8) - A^(8)*v^(2) - A^(10)*v
4_64m	- A^(-10)*v + A^(-8) - A^(-8)*v^(2) + A^(-6)*v^(3) - A^(-4)*v^(2) + A^(-4)*v^(4) - A^(-2)*v - v^(2)
4_65	- A^(-6)*v - A^(-4) - A^(-2)*v + A^(-2)*v^(3) + v^(2) + A^(2)*v - A^(2)*v^(3) - A^(4)*v^(2)
4_65m	- A^(-4)*v^(2) + A^(-2)*v - A^(-2)*v^(3) + v^(2) - A^(2)*v + A^(2)*v^(3) - A^(4) - A^(6)*v
4_66	+ A^(8) + 2*A^(10)*m1 + A^(12)*p1 + A^(12)*m2 - A^(14)*m1 - A^(16)*p1 - A^(16)*m2 - A^(18)*m1
4_66ms	+ A^(8) + 2*A^(10)*w1 + A^(12)*w2 + A^(12)*q1 - A^(14)*w1 - A^(16)*w2 - A^(16)*q1 - A^(18)*w1
4_66s	- A^(-18)*w1 - A^(-16)*w2 - A^(-16)*q1 - A^(-14)*w1 + A^(-12)*w2 + A^(-12)*q1 + 2*A^(-10)*w1 + A^(-8)
4_66m	- A^(-18)*m1 - A^(-16)*p1 - A^(-16)*m2 - A^(-14)*m1 + A^(-12)*p1 + A^(-12)*m2 + 2*A^(-10)*m1 + A^(-8)
4_67|4_69	+ A^(-4) + A^(-2)*v + A^(-2)*m1 + 1 + p1 - A^(2)*v - A^(4) - A^(4)*p1 - A^(6)*m1
4_67ms|4_69ms	+ A^(-4) + A^(-2)*w1 + A^(-2)*v + 1 + q1 - A^(2)*v - A^(4) - A^(4)*q1 - A^(6)*w1
4_67s|4_69s	- A^(-6)*w1 - A^(-4) - A^(-4)*q1 - A^(-2)*v + 1 + q1 + A^(2)*w1 + A^(2)*v + A^(4)
4_67m|4_69m	- A^(-6)*m1 - A^(-4) - A^(-4)*p1 - A^(-2)*v + 1 + p1 + A^(2)*v + A^(2)*m1 + A^(4)
4_68	- A^(-6)*m1 - A^(-4)*p1 + A^(-2)*m1 + 1 + 2*p1 + m2 + A^(2)*p2 + 2*A^(2)*m1 + A^(4)*m2
4_68ms	- A^(-6)*w1 - A^(-4)*q1 + A^(-2)*w1 + 1 + w2 + 2*q1 + 2*A^(2)*w1 + A^(2)*q2 + A^(4)*w2
4_68s	+ A^(-4)*w2 + 2*A^(-2)*w1 + A^(-2)*q2 + 1 + w2 + 2*q1 + A^(2)*w1 - A^(4)*q1 - A^(6)*w1
4_68m	+ A^(-4)*m2 + A^(-2)*p2 + 2*A^(-2)*m1 + 1 + 2*p1 + m2 + A^(2)*m1 - A^(4)*p1 - A^(6)*m1
4_70|4_82	- A^(6)*v - A^(8) - A^(8)*p1 - A^(10)*m1 + A^(12) + A^(12)*p1 + A^(14)*v + A^(14)*m1 + A^(16)
4_70ms|4_82ms	- A^(6)*v - A^(8) - A^(8)*q1 - A^(10)*w1 + A^(12) + A^(12)*q1 + A^(14)*w1 + A^(14)*v + A^(16)
4_70s|4_82s	+ A^(-16) + A^(-14)*w1 + A^(-14)*v + A^(-12) + A^(-12)*q1 - A^(-10)*w1 - A^(-8) - A^(-8)*q1 - A^(-6)*v
4_70m|4_82m	+ A^(-16) + A^(-14)*v + A^(-14)*m1 + A^(-12) + A^(-12)*p1 - A^(-10)*m1 - A^(-8) - A^(-8)*p1 - A^(-6)*v
4_71|4_83	- 1 - A^(2)*v - A^(2)*m1 - A^(4)*p1 + A^(6)*v + A^(6)*m1 + A^(8)*v^(2) + A^(8)*p1 + A^(10)*v
4_71ms|4_83ms	- 1 - A^(2)*w1 - A^(2)*v - A^(4)*q1 + A^(6)*w1 + A^(6)*v + A^(8)*v^(2) + A^(8)*q1 + A^(10)*v
4_71s|4_83s	+ A^(-10)*v + A^(-8)*v^(2) + A^(-8)*q1 + A^(-6)*w1 + A^(-6)*v - A^(-4)*q1 - A^(-2)*w1 - A^(-2)*v - 1
4_71m|4_83m	+ A^(-10)*v + A^(-8)*v^(2) + A^(-8)*p1 + A^(-6)*v + A^(-6)*m1 - A^(-4)*p1 - A^(-2)*v - A^(-2)*m1 - 1
4_72	+ A^(6)*v - A^(6)*v^(3) + A^(8) - A^(8)*v^(2) - A^(10)*v + A^(10)*v^(3) + A^(12)*v^(2)
4_72m	+ A^(-12)*v^(2) - A^(-10)*v + A^(-10)*v^(3) + A^(-8) - A^(-8)*v^(2) + A^(-6)*v - A^(-6)*v^(3)
4_73	- A^(-4)*v^(2) - A^(-2)*v + 1 - 2*v^(2) + v^(4) - A^(2)*v + A^(2)*v^(3)
4_73m	- A^(-2)*v + A^(-2)*v^(3) + 1 - 2*v^(2) + v^(4) - A^(2)*v - A^(4)*v^(2)
4_74	- A^(8) + A^(8)*v^(2) + A^(10)*v + 2*A^(10)*p1^(2) - 2*A^(10)*m1 + A^(12)*p1^(3) - A^(16)*p1
4_74ms	- A^(8) + A^(8)*v^(2) - 2*A^(10)*w1 + A^(10)*v + 2*A^(10)*q1^(2) + A^(12)*q1^(3) - A^(16)*q1
4_74s	- A^(-16)*q1 + A^(-12)*q1^(3) - 2*A^(-10)*w1 + A^(-10)*v + 2*A^(-10)*q1^(2) - A^(-8) + A^(-8)*v^(2)
4_74m	- A^(-16)*p1 + A^(-12)*p1^(3) + A^(-10)*v + 2*A^(-10)*p1^(2) - 2*A^(-10)*m1 - A^(-8) + A^(-8)*v^(2)
4_75	+ A^(-2)*v - 1 + v^(2) + 2*p1 + 2*A^(2)*p1^(2) - A^(2)*m1 - A^(6)*p1^(2) + A^(6)*m1
4_75ms	+ A^(-2)*v - 1 + v^(2) + 2*q1 - A^(2)*w1 + 2*A^(2)*q1^(2) + A^(6)*w1 - A^(6)*q1^(2)
4_75s	+ A^(-6)*w1 - A^(-6)*q1^(2) - A^(-2)*w1 + 2*A^(-2)*q1^(2) - 1 + v^(2) + 2*q1 + A^(2)*v
4_75m	- A^(-6)*p1^(2) + A^(-6)*m1 + 2*A^(-2)*p1^(2) - A^(-2)*m1 - 1 + v^(2) + 2*p1 + A^(2)*v
4_76	- A^(6)*v - 2*A^(8)*p1 + A^(10)*v - A^(10)*p1^(2) + A^(12) + 2*A^(12)*p1 + A^(14)*p1^(2) + A^(14)*m1 - A^(18)*m1
4_76ms	- A^(6)*v - 2*A^(8)*q1 + A^(10)*v - A^(10)*q1^(2) + A^(12) + 2*A^(12)*q1 + A^(14)*w1 + A^(14)*q1^(2) - A^(18)*w1
4_76s	- A^(-18)*w1 + A^(-14)*w1 + A^(-14)*q1^(2) + A^(-12) + 2*A^(-12)*q1 + A^(-10)*v - A^(-10)*q1^(2) - 2*A^(-8)*q1 - A^(-6)*v
4_76m	- A^(-18)*m1 + A^(-14)*p1^(2) + A^(-14)*m1 + A^(-12) + 2*A^(-12)*p1 + A^(-10)*v - A^(-10)*p1^(2) - 2*A^(-8)*p1 - A^(-6)*v
4_77	- 1 - 2*A^(2)*m1 + A^(4)*v^(2) - A^(4)*p1 + A^(6)*v + 2*A^(6)*p1^(2) + A^(8)*p1 + A^(8)*p1^(3) - A^(12)*p1
4_77ms	- 1 - 2*A^(2)*w1 + A^(4)*v^(2) - A^(4)*q1 + A^(6)*v + 2*A^(6)*q1^(2) + A^(8)*q1 + A^(8)*q1^(3) - A^(12)*q1
4_77s	- A^(-12)*q1 + A^(-8)*q1 + A^(-8)*q1^(3) + A^(-6)*v + 2*A^(-6)*q1^(2) + A^(-4)*v^(2) - A^(-4)*q1 - 2*A^(-2)*w1 - 1
4_77m	- A^(-12)*p1 + A^(-8)*p1 + A^(-8)*p1^(3) + A^(-6)*v + 2*A^(-6)*p1^(2) + A^(-4)*v^(2) - A^(-4)*p1 - 2*A^(-2)*m1 - 1
4_78	+ A^(2)*v + A^(4)*v^(2) + 2*A^(4)*p1 + 2*A^(6)*p1^(2) - A^(8) - A^(10)*p1^(2) - A^(10)*m1 + A^(14)*m1
4_78ms	+ A^(2)*v + A^(4)*v^(2) + 2*A^(4)*q1 + 2*A^(6)*q1^(2) - A^(8) - A^(10)*w1 - A^(10)*q1^(2) + A^(14)*w1
4_78s	+ A^(-14)*w1 - A^(-10)*w1 - A^(-10)*q1^(2) - A^(-8) + 2*A^(-6)*q1^(2) + A^(-4)*v^(2) + 2*A^(-4)*q1 + A^(-2)*v
4_78m	+ A^(-14)*m1 - A^(-10)*p1^(2) - A^(-10)*m1 - A^(-8) + 2*A^(-6)*p1^(2) + A^(-4)*v^(2) + 2*A^(-4)*p1 + A^(-2)*v
4_79	+ A^(-4) + A^(-2)*v + 2*A^(-2)*m1 + 2*p1 - A^(2)*v - 2*A^(4)*p1 + A^(8)*p1
4_79ms	+ A^(-4) + 2*A^(-2)*w1 + A^(-2)*v + 2*q1 - A^(2)*v - 2*A^(4)*q1 + A^(8)*q1
4_79s	+ A^(-8)*q1 - 2*A^(-4)*q1 - A^(-2)*v + 2*q1 + 2*A^(2)*w1 + A^(2)*v + A^(4)
4_79m	+ A^(-8)*p1 - 2*A^(-4)*p1 - A^(-2)*v + 2*p1 + A^(2)*v + 2*A^(2)*m1 + A^(4)
4_80|4_80ms	- A^(-6)*v - A^(-4)*v^(2) + 1 + v^(2) + A^(2)*v
4_80s|4_80m	+ A^(-2)*v + 1 + v^(2) - A^(4)*v^(2) - A^(6)*v
4_81	- A^(-12) - A^(-10)*v + 2*A^(-6)*v + A^(-4)*v^(2)
4_81m	+ A^(4)*v^(2) + 2*A^(6)*v - A^(10)*v - A^(12)
4_86|4_86ms	- A^(6)*v + 2*A^(10)*v + A^(12) + A^(12)*v^(2) - A^(14)*v - A^(16) - A^(16)*v^(2) + A^(20)
4_86s|4_86m	+ A^(-20) - A^(-16) - A^(-16)*v^(2) - A^(-14)*v + A^(-12) + A^(-12)*v^(2) + 2*A^(-10)*v - A^(-6)*v
4_87|4_87ms	- 1 + A^(4) + A^(4)*v^(2) + 2*A^(6)*v - A^(8) - 2*A^(10)*v + A^(14)*v
4_87s|4_87m	+ A^(-14)*v - 2*A^(-10)*v - A^(-8) + 2*A^(-6)*v + A^(-4) + A^(-4)*v^(2) - 1
4_88|4_133	- A^(-6)*v + 2*A^(-2)*v + 2 + p1 - A^(2)*v + A^(2)*m1 - A^(4) - A^(4)*p1 - A^(6)*m1
4_88ms|4_133ms	- A^(-6)*v + 2*A^(-2)*v + 2 + q1 + A^(2)*w1 - A^(2)*v - A^(4) - A^(4)*q1 - A^(6)*w1
4_88s|4_133s	- A^(-6)*w1 - A^(-4) - A^(-4)*q1 + A^(-2)*w1 - A^(-2)*v + 2 + q1 + 2*A^(2)*v - A^(6)*v
4_88m|4_133m	- A^(-6)*m1 - A^(-4) - A^(-4)*p1 - A^(-2)*v + A^(-2)*m1 + 2 + p1 + 2*A^(2)*v - A^(6)*v
4_89|4_134	- A^(-12) + A^(-8) + A^(-8)*v^(2) + 2*A^(-6)*v + A^(-6)*m1 - A^(-4) + A^(-4)*p1 - A^(-2)*v - A^(-2)*m1 - p1
4_89ms|4_134ms	- A^(-12) + A^(-8) + A^(-8)*v^(2) + A^(-6)*w1 + 2*A^(-6)*v - A^(-4) + A^(-4)*q1 - A^(-2)*w1 - A^(-2)*v - q1
4_89s|4_134s	- q1 - A^(2)*w1 - A^(2)*v - A^(4) + A^(4)*q1 + A^(6)*w1 + 2*A^(6)*v + A^(8) + A^(8)*v^(2) - A^(12)
4_89m|4_134m	- p1 - A^(2)*v - A^(2)*m1 - A^(4) + A^(4)*p1 + 2*A^(6)*v + A^(6)*m1 + A^(8) + A^(8)*v^(2) - A^(12)
4_90	- q1 - A^(2)*v + 2*A^(4)*q1 + 2*A^(6)*w1 + 3*A^(6)*v + 2*A^(8) + A^(8)*v^(2) - A^(12)
4_90ms	- p1 - A^(2)*v + 2*A^(4)*p1 + 3*A^(6)*v + 2*A^(6)*m1 + 2*A^(8) + A^(8)*v^(2) - A^(12)
4_90s	- A^(-12) + 2*A^(-8) + A^(-8)*v^(2) + 3*A^(-6)*v + 2*A^(-6)*m1 + 2*A^(-4)*p1 - A^(-2)*v - p1
4_90m	- A^(-12) + 2*A^(-8) + A^(-8)*v^(2) + 2*A^(-6)*w1 + 3*A^(-6)*v + 2*A^(-4)*q1 - A^(-2)*v - q1
4_91	- A^(-6)*w1 - A^(-4) + A^(-2)*w1 + A^(-2)*q1^(2) + 2 + v^(2) + 2*q1 + 3*A^(2)*v - A^(6)*v
4_91ms	- A^(-6)*m1 - A^(-4) + A^(-2)*p1^(2) + A^(-2)*m1 + 2 + v^(2) + 2*p1 + 3*A^(2)*v - A^(6)*v
4_91s	- A^(-6)*v + 3*A^(-2)*v + 2 + v^(2) + 2*p1 + A^(2)*p1^(2) + A^(2)*m1 - A^(4) - A^(6)*m1
4_91m	- A^(-6)*v + 3*A^(-2)*v + 2 + v^(2) + 2*q1 + A^(2)*w1 + A^(2)*q1^(2) - A^(4) - A^(6)*w1
4_92	+ A^(-8) - 2*A^(-4) + 1 + v^(2) + 2*A^(2)*v - A^(4) - A^(6)*v
4_92m	- A^(-6)*v - A^(-4) + 2*A^(-2)*v + 1 + v^(2) - 2*A^(4) + A^(8)
4_93	- A^(-6)*v - A^(-4) + A^(-2)*v + 1 - A^(2)*v - 2*A^(4) + A^(8)
4_93m	+ A^(-8) - 2*A^(-4) - A^(-2)*v + 1 + A^(2)*v - A^(4) - A^(6)*v
4_94	+ A^(-8) - A^(-4) + 2 + A^(2)*v - A^(4) - A^(6)*v
4_94m	- A^(-6)*v - A^(-4) + A^(-2)*v + 2 - A^(4) + A^(8)
4_95	- A^(6)*v - A^(8) + A^(10)*v + A^(12)*v^(2) - A^(14)*v - A^(16) - A^(16)*v^(2) + A^(20)
4_95m	+ A^(-20) - A^(-16) - A^(-16)*v^(2) - A^(-14)*v + A^(-12)*v^(2) + A^(-10)*v - A^(-8) - A^(-6)*v
4_96	- 1 - A^(2)*v + A^(4) + A^(6)*v - A^(8) - 2*A^(10)*v + A^(14)*v
4_96m	+ A^(-14)*v - 2*A^(-10)*v - A^(-8) + A^(-6)*v + A^(-4) - A^(-2)*v - 1
4_97|1_1*3_2	- A^(-6)*v - A^(-4) + A^(-2)*v + 1 + p1 - A^(2)*v + A^(2)*m1 - A^(4) - A^(4)*p1 - A^(6)*m1
4_97ms|1_1*3_2ms	- A^(-6)*v - A^(-4) + A^(-2)*v + 1 + q1 + A^(2)*w1 - A^(2)*v - A^(4) - A^(4)*q1 - A^(6)*w1
4_97s|1_1m*3_2s	- A^(-6)*w1 - A^(-4) - A^(-4)*q1 + A^(-2)*w1 - A^(-2)*v + 1 + q1 + A^(2)*v - A^(4) - A^(6)*v
4_97m|1_1m*3_2m	- A^(-6)*m1 - A^(-4) - A^(-4)*p1 - A^(-2)*v + A^(-2)*m1 + 1 + p1 + A^(2)*v - A^(4) - A^(6)*v
4_98|1_1m*3_2	- A^(-12) - A^(-10)*v + A^(-8) + A^(-6)*v + A^(-6)*m1 - A^(-4) + A^(-4)*p1 - A^(-2)*v - A^(-2)*m1 - p1
4_98ms|1_1m*3_2ms	- A^(-12) - A^(-10)*v + A^(-8) + A^(-6)*w1 + A^(-6)*v - A^(-4) + A^(-4)*q1 - A^(-2)*w1 - A^(-2)*v - q1
4_98s|1_1*3_2s	- q1 - A^(2)*w1 - A^(2)*v - A^(4) + A^(4)*q1 + A^(6)*w1 + A^(6)*v + A^(8) - A^(10)*v - A^(12)
4_98m|1_1*3_2m	- p1 - A^(2)*v - A^(2)*m1 - A^(4) + A^(4)*p1 + A^(6)*v + A^(6)*m1 + A^(8) - A^(10)*v - A^(12)
4_99	+ A^(4) - 2*A^(8) + 2*A^(12) + A^(12)*v^(2) + 2*A^(14)*v + 2*A^(14)*m1 + A^(16)*p1
4_99ms	+ A^(4) - 2*A^(8) + 2*A^(12) + A^(12)*v^(2) + 2*A^(14)*w1 + 2*A^(14)*v + A^(16)*q1
4_99s	+ A^(-16)*q1 + 2*A^(-14)*w1 + 2*A^(-14)*v + 2*A^(-12) + A^(-12)*v^(2) - 2*A^(-8) + A^(-4)
4_99m	+ A^(-16)*p1 + 2*A^(-14)*v + 2*A^(-14)*m1 + 2*A^(-12) + A^(-12)*v^(2) - 2*A^(-8) + A^(-4)
4_100	- A^(6)*v - A^(8) + A^(10)*v + 2*A^(12) - A^(14)*v + A^(14)*m1 - 2*A^(16) - A^(18)*m1
4_100ms	- A^(6)*v - A^(8) + A^(10)*v + 2*A^(12) + A^(14)*w1 - A^(14)*v - 2*A^(16) - A^(18)*w1
4_100s	- A^(-18)*w1 - 2*A^(-16) + A^(-14)*w1 - A^(-14)*v + 2*A^(-12) + A^(-10)*v - A^(-8) - A^(-6)*v
4_100m	- A^(-18)*m1 - 2*A^(-16) - A^(-14)*v + A^(-14)*m1 + 2*A^(-12) + A^(-10)*v - A^(-8) - A^(-6)*v
4_101	- 1 - A^(2)*v + A^(6)*v - A^(8) + A^(8)*v^(2) - A^(10)*v + A^(12) - A^(12)*v^(2)
4_101m	+ A^(-12) - A^(-12)*v^(2) - A^(-10)*v - A^(-8) + A^(-8)*v^(2) + A^(-6)*v - A^(-2)*v - 1
4_102	- A^(-6)*m1 - A^(-4)*m2 + A^(-2)*m1 + 1 + 3*m2 + A^(2)*p2 + 2*A^(2)*m1 + A^(4)*p1
4_102ms	- A^(-6)*w1 - A^(-4)*w2 + A^(-2)*w1 + 1 + 3*w2 + 2*A^(2)*w1 + A^(2)*q2 + A^(4)*q1
4_102s	+ A^(-4)*q1 + 2*A^(-2)*w1 + A^(-2)*q2 + 1 + 3*w2 + A^(2)*w1 - A^(4)*w2 - A^(6)*w1
4_102m	+ A^(-4)*p1 + A^(-2)*p2 + 2*A^(-2)*m1 + 1 + 3*m2 + A^(2)*m1 - A^(4)*m2 - A^(6)*m1
